state,action,q_value
"[[0, 'X', 'X'], [0, 0, 0], ['O', 0, 0]]",6,0.0
"[[0, 'X', 'X'], [0, 0, 0], ['O', 0, 0]]",1,0.0
"[[0, 'X', 'X'], [0, 0, 0], ['O', 0, 0]]",8,0.0
"[[0, 'X', 'X'], [0, 0, 'O'], ['O', 0, 'X']]",5,0.0
"[[0, 'X', 'X'], [0, 'O', 'O'], ['O', 0, 'X']]",4,0.0
"[[0, 'X', 'X'], [0, 'O', 'O'], ['O', 0, 'X']]",8,0.0010975500000000003
"[[0, 'X', 'X'], ['X', 'O', 'O'], ['O', 0, 'X']]",1,0.0
"[['O', 'X', 'X'], ['X', 'O', 'O'], ['O', 0, 'X']]",8,0.05
"[[0, 0, 'O'], [0, 0, 0], [0, 'O', 'X']]",4,0.0
"[[0, 0, 'O'], [0, 0, 0], [0, 'O', 'X']]",6,0.0
"[[0, 0, 'O'], [0, 0, 0], [0, 'O', 'X']]",1,0.8845664337592912
"[[0, 0, 'O'], [0, 0, 0], [0, 'O', 'X']]",7,0.0
"[[0, 0, 'O'], [0, 0, 0], [0, 'O', 'X']]",2,0.0
"[[0, 0, 'O'], ['X', 0, 0], [0, 'O', 'X']]",7,0.0
"[[0, 0, 'O'], ['X', 0, 0], [0, 'O', 'X']]",1,0.0
"[[0, 0, 'O'], ['X', 0, 0], ['O', 'O', 'X']]",1,0.0
"[[0, 0, 'O'], ['X', 0, 0], ['O', 'O', 'X']]",2,0.0
"[['X', 0, 'O'], ['X', 0, 0], ['O', 'O', 'X']]",6,0.3793248164332218
"[['O', 0, 0], [0, 0, 0], [0, 'X', 0]]",7,0.0
"[['O', 0, 0], [0, 0, 0], [0, 'X', 0]]",6,0.0
"[['O', 0, 0], [0, 0, 0], [0, 'X', 0]]",4,0.0
"[['O', 0, 0], [0, 0, 0], [0, 'X', 0]]",5,0.0
"[['O', 0, 0], [0, 0, 0], [0, 'X', 0]]",3,0.0
"[['O', 0, 0], [0, 0, 0], [0, 'X', 0]]",9,0.0
"[['O', 0, 0], [0, 0, 0], [0, 'X', 0]]",2,0.0
"[['O', 0, 0], [0, 0, 0], ['X', 'X', 0]]",2,0.0
"[['O', 0, 0], [0, 0, 0], ['X', 'X', 0]]",3,0.0
"[['O', 0, 0], [0, 0, 0], ['X', 'X', 0]]",4,0.0
"[['O', 0, 0], [0, 0, 0], ['X', 'X', 0]]",5,0.0
"[['O', 'O', 0], [0, 0, 0], ['X', 'X', 0]]",5,0.0
"[['O', 'O', 0], [0, 'X', 0], ['X', 'X', 0]]",3,-0.1
"[['O', 0, 0], [0, 0, 0], [0, 0, 'X']]",3,0.7289999999999973
"[['O', 0, 0], [0, 0, 0], [0, 0, 'X']]",2,0.5942384523669044
"[['O', 0, 0], [0, 0, 0], [0, 0, 'X']]",6,0.7289999999999969
"[['O', 0, 0], [0, 0, 0], [0, 0, 'X']]",4,0.728999999999995
"[['O', 0, 0], [0, 0, 0], [0, 0, 'X']]",8,0.7289999999999983
"[['O', 0, 0], [0, 0, 0], [0, 0, 'X']]",5,0.7289999999999934
"[['O', 0, 0], [0, 0, 0], [0, 0, 'X']]",7,0.728999950596312
"[['O', 0, 'X'], [0, 0, 0], [0, 0, 'X']]",2,0.0055203932511
"[['O', 0, 'X'], [0, 0, 0], [0, 0, 'X']]",8,7.290000000000002e-05
"[['O', 0, 'X'], [0, 0, 0], [0, 0, 'X']]",4,0.0
"[['O', 0, 'X'], [0, 0, 0], [0, 0, 'X']]",5,0.0
"[['O', 'O', 'X'], [0, 0, 0], [0, 0, 'X']]",5,0.7334750241104542
"[['O', 'O', 'X'], [0, 0, 0], [0, 0, 'X']]",6,0.7289666558484017
"[['O', 'O', 'X'], [0, 0, 0], [0, 0, 'X']]",8,0.7289008360267285
"[['O', 'O', 'X'], [0, 0, 0], [0, 0, 'X']]",7,0.3280498000593346
"[['O', 'O', 'X'], [0, 0, 0], [0, 0, 'X']]",4,0.7289670597764457
"[['O', 'O', 'X'], [0, 'X', 0], [0, 0, 'X']]",8,0.0
"[['O', 'O', 'X'], [0, 'X', 0], [0, 'O', 'X']]",6,0.9000861480650832
"[['O', 'O', 'X'], [0, 'X', 0], [0, 'O', 'X']]",7,0.40499591384527667
"[['O', 'O', 'X'], [0, 'X', 0], [0, 'O', 'X']]",4,0.8999124989338432
"[[0, 'X', 0], ['X', 'X', 'O'], [0, 'O', 0]]",1,0.0
"[[0, 'X', 0], ['X', 'X', 'O'], [0, 'O', 0]]",7,0.0
"[[0, 'X', 0], ['X', 'X', 'O'], [0, 'O', 0]]",9,-0.009000000000000001
"[['O', 'X', 0], ['X', 'X', 'O'], [0, 'O', 0]]",3,0.0
"[['O', 'X', 'X'], ['X', 'X', 'O'], [0, 'O', 0]]",7,0.0
"[['O', 'X', 'X'], ['X', 'X', 'O'], ['O', 'O', 0]]",9,-0.014499999999999999
"[['O', 'X', 0], [0, 0, 0], ['O', 0, 0]]",3,0.0
"[['O', 'X', 'X'], [0, 0, 0], ['O', 0, 0]]",8,-0.009000000000000001
"[['O', 'X', 'X'], [0, 0, 0], ['O', 0, 0]]",6,0.0
"[['O', 'X', 'X'], [0, 0, 0], ['O', 'O', 0]]",6,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'O', 0]]",1,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'O', 0]]",5,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'O', 0]]",6,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'O', 0]]",9,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'O', 0]]",2,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'O', 0]]",7,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'O', 0]]",4,0.0
"[['O', 0, 'X'], [0, 'O', 0], ['X', 'O', 0]]",2,0.0
"[['O', 'X', 'X'], [0, 'O', 0], ['X', 'O', 0]]",4,0.0
"[['O', 'X', 'X'], ['O', 'O', 0], ['X', 'O', 0]]",6,0.0
"[['O', 'X', 'X'], ['O', 'O', 'X'], ['X', 'O', 0]]",9,-0.1
"[['O', 0, 0], [0, 0, 'X'], [0, 'X', 0]]",4,0.0
"[['O', 0, 0], [0, 0, 'X'], [0, 'X', 0]]",5,0.0
"[['O', 0, 0], [0, 0, 'X'], [0, 'X', 0]]",2,0.0
"[['O', 0, 0], [0, 0, 'X'], [0, 'X', 0]]",9,0.0
"[['O', 0, 0], ['O', 0, 'X'], [0, 'X', 0]]",7,0.0
"[['O', 0, 0], ['O', 0, 'X'], ['X', 'X', 0]]",9,0.0
"[['O', 0, 0], ['O', 0, 'X'], ['X', 'X', 'O']]",5,0.0
"[['O', 0, 0], ['O', 0, 'X'], ['X', 'X', 'O']]",2,0.0
"[['O', 0, 0], ['O', 'X', 'X'], ['X', 'X', 'O']]",2,0.0
"[['O', 0, 0], ['O', 'X', 'X'], ['X', 'X', 'O']]",3,-0.0009000000000000008
"[['O', 'O', 0], ['O', 'X', 'X'], ['X', 'X', 'O']]",3,0.40951000000000004
"[[0, 0, 'X'], ['O', 'O', 0], [0, 0, 0]]",8,0.0
"[[0, 0, 'X'], ['O', 'O', 0], [0, 0, 0]]",9,0.0
"[['O', 'O', 0], [0, 0, 0], [0, 0, 'X']]",6,0.0
"[['O', 'O', 0], [0, 0, 0], [0, 0, 'X']]",4,0.0
"[['O', 'O', 0], [0, 0, 0], [0, 0, 'X']]",3,0.6601633612819978
"[['O', 'O', 0], [0, 0, 'X'], [0, 0, 'X']]",5,0.0
"[['O', 'O', 0], [0, 0, 'X'], [0, 0, 'X']]",3,0.9618479575523055
"[['O', 'O', 0], [0, 'O', 'X'], [0, 0, 'X']]",8,0.0
"[['O', 'O', 0], [0, 'O', 'X'], [0, 'X', 'X']]",7,0.0
"[['O', 'O', 0], [0, 'O', 'X'], ['O', 'X', 'X']]",4,0.0
"[['O', 'O', 0], [0, 'O', 'X'], ['O', 'X', 'X']]",3,0.19
"[['O', 'O', 0], ['X', 'O', 'X'], ['O', 'X', 'X']]",3,-0.271
"[['X', 0, 0], ['O', 0, 0], [0, 'X', 0]]",2,0.0
"[['X', 0, 0], ['O', 0, 0], [0, 'X', 0]]",6,0.0
"[['X', 0, 0], ['O', 0, 0], [0, 'X', 0]]",9,0.0
"[['X', 'O', 0], ['O', 0, 0], [0, 'X', 0]]",7,0.0
"[['X', 'O', 0], ['O', 0, 0], ['X', 'X', 0]]",9,0.0
"[['X', 'O', 0], ['O', 0, 0], ['X', 'X', 0]]",6,0.0
"[['X', 'O', 0], ['O', 0, 0], ['X', 'X', 'O']]",5,0.0
"[['X', 'O', 0], ['O', 0, 0], ['X', 'X', 'O']]",3,0.0
"[['X', 'O', 0], ['O', 0, 0], ['X', 'X', 'O']]",6,0.0
"[['X', 'O', 0], ['O', 'X', 0], ['X', 'X', 'O']]",3,-0.002348550000000002
"[['X', 'O', 'O'], ['O', 'X', 0], ['X', 'X', 'O']]",6,0.026514499999999983
"[[0, 'X', 'O'], [0, 'O', 0], [0, 0, 0]]",8,0.0
"[[0, 'X', 'O'], [0, 'O', 0], [0, 'X', 'O']]",1,0.0
"[[0, 0, 'X'], [0, 'X', 0], [0, 'O', 0]]",2,0.0
"[[0, 0, 'X'], [0, 'X', 0], [0, 'O', 0]]",4,0.0
"[[0, 0, 'X'], [0, 'X', 0], [0, 'O', 0]]",9,0.0
"[[0, 0, 'X'], [0, 'X', 0], [0, 'O', 0]]",6,0.0
"[[0, 'O', 'X'], [0, 'X', 0], [0, 'O', 0]]",4,0.0
"[[0, 'O', 'X'], [0, 'X', 0], [0, 'O', 0]]",1,0.0
"[[0, 'O', 'X'], ['X', 'X', 0], [0, 'O', 0]]",7,0.009000000000000001
"[[0, 0, 'O'], [0, 0, 'O'], [0, 'X', 0]]",4,0.0
"[[0, 0, 'O'], ['X', 0, 'O'], [0, 'X', 0]]",9,-0.1
"[[0, 0, 'O'], ['X', 0, 'O'], [0, 'X', 0]]",5,0.0
"[[0, 0, 'O'], ['X', 0, 'O'], [0, 'X', 0]]",1,0.0
"[[0, 0, 'O'], ['X', 0, 'O'], [0, 0, 'X']]",1,0.0
"[[0, 0, 'O'], ['X', 0, 'O'], [0, 0, 'X']]",2,0.0
"[['X', 0, 'O'], ['X', 0, 'O'], [0, 0, 'X']]",7,0.0
"[['X', 0, 'O'], ['X', 0, 'O'], ['O', 0, 'X']]",5,0.9999999999999996
"[[0, 'X', 0], [0, 0, 'O'], [0, 0, 'X']]",3,0.0
"[[0, 'X', 0], [0, 0, 'O'], [0, 0, 'X']]",7,0.0
"[[0, 'X', 'O'], [0, 0, 'O'], [0, 0, 'X']]",7,0.0
"[[0, 'X', 'O'], [0, 0, 'O'], ['X', 0, 'X']]",1,0.0
"[['O', 'X', 'O'], [0, 0, 'O'], ['X', 0, 'X']]",4,0.0008100000000000002
"[['O', 'X', 'O'], [0, 0, 'O'], ['X', 0, 'X']]",5,0.0
"[['O', 'X', 'O'], ['X', 0, 'O'], ['X', 0, 'X']]",8,0.023170500000000004
"[['O', 'X', 'O'], ['X', 0, 'O'], ['X', 0, 'X']]",5,0.013050000000000004
"[['O', 'X', 0], [0, 0, 0], [0, 'X', 0]]",4,0.0
"[['O', 'X', 0], [0, 0, 0], [0, 'X', 0]]",9,0.0
"[['O', 'X', 0], ['O', 0, 0], [0, 'X', 0]]",3,-0.009000000000000001
"[['O', 'X', 0], ['O', 0, 0], [0, 'X', 0]]",6,0.0
"[['O', 'X', 'X'], ['O', 0, 'O'], [0, 'X', 0]]",9,0.0
"[['O', 'X', 'X'], ['O', 0, 'O'], [0, 'X', 'X']]",5,-0.1
"[['O', 'X', 'X'], ['O', 0, 'O'], [0, 'X', 'X']]",7,-0.1
"[['X', 0, 0], [0, 0, 0], [0, 0, 'O']]",5,0.0
"[['X', 0, 0], [0, 0, 0], [0, 0, 'O']]",8,0.0
"[['X', 0, 0], [0, 0, 0], [0, 0, 'O']]",3,0.0
"[['X', 0, 0], [0, 0, 0], [0, 0, 'O']]",7,0.8099999999999987
"[['X', 0, 0], [0, 0, 0], [0, 0, 'O']]",6,0.0
"[['X', 0, 0], [0, 0, 0], [0, 0, 'O']]",4,0.0
"[['X', 0, 0], [0, 'X', 0], [0, 0, 'O']]",3,0.0
"[['X', 0, 0], [0, 'X', 0], [0, 0, 'O']]",7,0.0
"[['X', 0, 'O'], [0, 'X', 0], [0, 0, 'O']]",7,0.0
"[['X', 0, 'O'], [0, 'X', 0], [0, 0, 'O']]",8,0.0
"[['X', 0, 'O'], [0, 'X', 0], [0, 0, 'O']]",6,0.0
"[['X', 0, 'O'], [0, 'X', 0], [0, 0, 'O']]",4,0.0008100000000000002
"[['X', 0, 'O'], [0, 'X', 0], ['X', 0, 'O']]",2,0.0
"[['X', 'O', 'O'], [0, 'X', 0], ['X', 0, 'O']]",4,0.9999999999943965
"[[0, 'X', 'X'], ['O', 0, 0], [0, 0, 0]]",5,0.0
"[[0, 'X', 'X'], ['O', 0, 0], [0, 0, 0]]",1,0.0
"[[0, 'X', 'X'], ['O', 0, 0], [0, 0, 0]]",6,0.0
"[[0, 'X', 'X'], ['O', 'O', 0], [0, 0, 0]]",8,0.0
"[[0, 'X', 'X'], ['O', 'O', 0], [0, 'X', 0]]",6,-0.1
"[[0, 0, 0], [0, 'O', 'X'], ['O', 0, 0]]",2,0.0
"[[0, 'X', 0], [0, 'O', 'X'], ['O', 0, 'O']]",1,0.0
"[['X', 'X', 0], [0, 'O', 'X'], ['O', 0, 'O']]",4,0.0
"[['X', 'X', 0], [0, 'O', 'X'], ['O', 0, 'O']]",3,-0.1
"[['X', 'X', 0], ['O', 'O', 'X'], ['O', 0, 'O']]",8,0.0
"[['X', 'X', 0], ['O', 'O', 'X'], ['O', 'X', 'O']]",3,-0.07100000000000001
"[[0, 0, 0], ['X', 0, 'O'], ['O', 0, 0]]",1,0.0
"[[0, 0, 0], ['X', 0, 'O'], ['O', 0, 0]]",3,0.0
"[['X', 0, 0], ['X', 0, 'O'], ['O', 0, 0]]",5,0.0
"[['X', 0, 0], ['X', 0, 'O'], ['O', 0, 0]]",2,0.0
"[['X', 0, 0], ['X', 'O', 'O'], ['O', 0, 0]]",3,0.0
"[['X', 0, 0], ['X', 'O', 'O'], ['O', 0, 0]]",9,0.0
"[['X', 0, 'X'], ['X', 'O', 'O'], ['O', 0, 0]]",2,0.0
"[['X', 'O', 'X'], ['X', 'O', 'O'], ['O', 0, 0]]",9,0.0
"[['X', 'O', 'X'], ['X', 'O', 'O'], ['O', 0, 'X']]",8,-0.05890000000000001
"[[0, 0, 'X'], [0, 0, 0], [0, 'X', 'O']]",7,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'X', 'O']]",1,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'X', 'O']]",5,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'X', 'O']]",2,0.0
"[[0, 0, 'X'], [0, 0, 0], [0, 'X', 'O']]",6,0.0
"[[0, 0, 'X'], [0, 0, 0], ['O', 'X', 'O']]",5,0.0
"[[0, 0, 'X'], [0, 'X', 0], ['O', 'X', 'O']]",4,0.0
"[[0, 0, 'X'], ['O', 'X', 0], ['O', 'X', 'O']]",6,0.0
"[[0, 0, 'X'], ['O', 'X', 0], ['O', 'X', 'O']]",1,0.0
"[[0, 0, 'X'], ['O', 'X', 'X'], ['O', 'X', 'O']]",1,-0.1
"[['X', 'O', 0], [0, 0, 'X'], [0, 0, 0]]",3,0.0
"[['X', 'O', 0], [0, 0, 'X'], [0, 0, 0]]",8,0.0
"[['X', 'O', 0], [0, 0, 'X'], [0, 0, 0]]",9,0.0
"[['X', 'O', 0], [0, 0, 'X'], [0, 0, 0]]",5,0.0
"[['X', 'O', 'O'], [0, 0, 'X'], [0, 0, 0]]",9,0.0
"[['X', 'O', 'O'], [0, 0, 'X'], [0, 0, 0]]",8,0.0
"[['X', 'O', 'O'], [0, 0, 'X'], [0, 0, 0]]",4,0.0
"[['X', 'O', 'O'], [0, 0, 'X'], [0, 0, 'X']]",8,0.3019069851320033
"[['X', 'O', 'O'], [0, 0, 'X'], [0, 0, 'X']]",5,0.7289999999896073
"[['X', 'O', 'O'], [0, 0, 'X'], [0, 0, 'X']]",4,0.7289999999999983
"[['X', 'O', 'O'], [0, 0, 'X'], [0, 0, 'X']]",7,0.899999999999999
"[['X', 'O', 'O'], [0, 0, 'X'], [0, 'O', 'X']]",4,0.3280961557153188
"[['X', 'O', 'O'], ['X', 0, 'X'], [0, 'O', 'X']]",7,0.3853885739874554
"[['X', 'O', 'O'], ['X', 0, 'X'], [0, 'O', 'X']]",5,-0.9999999999944582
"[['O', 0, 'O'], [0, 0, 0], ['X', 0, 'X']]",2,-0.9999999999999984
"[['O', 0, 'O'], [0, 0, 0], ['X', 0, 'X']]",6,0.8999999999999984
"[['O', 0, 'O'], [0, 0, 0], ['X', 0, 'X']]",8,0.32803381354953953
"[['O', 0, 'O'], [0, 0, 0], ['X', 0, 'X']]",4,0.899999999999936
"[['O', 0, 'O'], [0, 0, 0], ['X', 0, 'X']]",5,0.8999999999999986
"[['O', 'X', 'O'], [0, 0, 0], ['X', 0, 'X']]",6,0.0
"[['O', 'X', 'O'], [0, 0, 0], ['X', 0, 'X']]",4,0.0
"[['O', 'X', 'O'], [0, 'X', 'O'], ['X', 0, 'X']]",8,0.0
"[['O', 'X', 'O'], [0, 'X', 'O'], ['X', 'O', 'X']]",4,0.095
"[[0, 0, 'X'], ['O', 0, 'X'], [0, 0, 0]]",2,0.0
"[[0, 0, 'X'], ['O', 0, 'X'], [0, 0, 0]]",8,0.0
"[[0, 0, 'X'], ['O', 0, 'X'], [0, 0, 0]]",9,0.0
"[[0, 0, 'X'], ['O', 0, 'X'], [0, 0, 0]]",1,0.0
"[[0, 'O', 'X'], ['O', 0, 'X'], [0, 0, 0]]",1,0.0
"[['X', 'O', 'X'], ['O', 0, 'X'], [0, 0, 0]]",5,0.0
"[['X', 'O', 'X'], ['O', 'O', 'X'], [0, 0, 0]]",7,0.0
"[['X', 'O', 'X'], ['O', 'O', 'X'], ['X', 0, 0]]",8,-0.1
"[['X', 'O', 'X'], ['O', 'O', 'X'], ['X', 0, 0]]",9,0.0045000000000000005
"[[0, 0, 'X'], ['O', 0, 0], ['O', 0, 0]]",8,0.0
"[[0, 0, 'X'], ['O', 0, 0], ['O', 'X', 0]]",9,0.0
"[[0, 0, 'X'], ['O', 0, 0], ['O', 'X', 0]]",1,0.0
"[[0, 0, 'X'], ['O', 0, 0], ['O', 'X', 0]]",6,0.0
"[[0, 0, 'X'], ['O', 0, 0], ['O', 'X', 0]]",2,0.0
"[[0, 0, 'X'], ['O', 0, 0], ['O', 'X', 'O']]",6,0.0
"[[0, 0, 'X'], ['O', 0, 'X'], ['O', 'X', 'O']]",5,0.0
"[[0, 0, 'X'], ['O', 0, 'X'], ['O', 'X', 'O']]",2,0.0
"[[0, 0, 'X'], ['O', 'O', 'X'], ['O', 'X', 'O']]",2,0.0
"[[0, 'X', 'X'], ['O', 'O', 'X'], ['O', 'X', 'O']]",1,0.010000000000000009
"[[0, 0, 0], ['O', 0, 'X'], [0, 0, 'O']]",1,0.0
"[[0, 0, 0], ['O', 0, 'X'], [0, 0, 'O']]",8,0.0
"[[0, 0, 0], ['O', 0, 'X'], [0, 0, 'O']]",5,0.0
"[['X', 0, 0], ['O', 0, 'X'], [0, 'O', 'O']]",7,0.0
"[['X', 0, 0], ['O', 0, 'X'], [0, 'O', 'O']]",5,0.0
"[['X', 0, 0], ['O', 0, 'X'], ['X', 'O', 'O']]",2,0.0
"[['X', 0, 0], ['O', 0, 'X'], ['X', 'O', 'O']]",5,0.0
"[['X', 'O', 0], ['O', 0, 'X'], ['X', 'O', 'O']]",5,0.0
"[['X', 'O', 0], ['O', 'X', 'X'], ['X', 'O', 'O']]",3,0.26245
"[['X', 0, 'O'], [0, 0, 'O'], [0, 0, 0]]",4,0.0
"[['X', 0, 'O'], [0, 0, 'O'], [0, 0, 0]]",8,0.0
"[['X', 0, 'O'], ['X', 0, 'O'], [0, 0, 0]]",9,-0.1
"[['X', 0, 'O'], ['X', 0, 'O'], [0, 0, 0]]",5,0.0
"[[0, 'X', 0], [0, 0, 0], ['O', 'X', 0]]",6,0.0
"[[0, 'X', 0], [0, 0, 0], ['O', 'X', 0]]",3,0.0
"[[0, 'X', 0], [0, 0, 0], ['O', 'X', 0]]",5,0.0
"[[0, 'X', 0], [0, 0, 'O'], ['O', 'X', 0]]",3,0.0008100000000000002
"[[0, 'X', 0], [0, 0, 'O'], ['O', 'X', 0]]",4,0.0
"[[0, 'X', 'X'], [0, 0, 'O'], ['O', 'X', 0]]",5,0.009000000000000001
"[[0, 'X', 'X'], [0, 0, 'O'], ['O', 'X', 0]]",1,0.009000000000000001
"[[0, 'X', 'X'], [0, 'O', 'O'], ['O', 'X', 0]]",1,0.19
"[['X', 0, 0], [0, 'O', 'X'], [0, 0, 0]]",3,0.0
"[['X', 0, 0], [0, 'O', 'X'], [0, 0, 0]]",7,0.0
"[['X', 0, 0], [0, 'O', 'X'], [0, 0, 0]]",8,0.0
"[['X', 0, 'O'], [0, 'O', 'X'], [0, 0, 0]]",7,0.0
"[['X', 0, 'O'], [0, 'O', 'X'], [0, 0, 0]]",8,0.0
"[['X', 0, 'O'], [0, 'O', 'X'], ['X', 0, 0]]",4,0.0
"[['X', 0, 'O'], ['O', 'O', 'X'], ['X', 0, 0]]",8,0.0
"[['X', 0, 'O'], ['O', 'O', 'X'], ['X', 'X', 0]]",2,0.0
"[['X', 'O', 'O'], ['O', 'O', 'X'], ['X', 'X', 0]]",9,0.22600000000000003
"[[0, 0, 'X'], [0, 0, 'O'], [0, 0, 'X']]",5,0.0
"[[0, 0, 'X'], [0, 0, 'O'], [0, 0, 'X']]",7,0.0
"[[0, 0, 'X'], [0, 'O', 'O'], [0, 0, 'X']]",8,0.0
"[[0, 0, 'X'], [0, 'O', 'O'], [0, 'X', 'X']]",1,0.0
"[[0, 0, 'X'], [0, 'O', 'O'], [0, 'X', 'X']]",2,0.0
"[['O', 0, 'X'], [0, 'O', 'O'], [0, 'X', 'X']]",4,0.0
"[['X', 0, 0], [0, 0, 0], [0, 'X', 'O']]",3,0.0
"[['X', 0, 0], [0, 0, 0], [0, 'X', 'O']]",4,0.0
"[['X', 0, 0], [0, 0, 0], [0, 'X', 'O']]",2,0.0
"[['X', 0, 'O'], [0, 0, 'X'], [0, 'X', 'O']]",7,0.0
"[['X', 0, 'O'], [0, 0, 'X'], ['O', 'X', 'O']]",2,0.0
"[['X', 'X', 'O'], [0, 0, 'X'], ['O', 'X', 'O']]",4,0.0
"[['X', 'X', 'O'], ['O', 0, 'X'], ['O', 'X', 'O']]",5,0.10171
"[['X', 0, 0], [0, 0, 0], ['O', 'X', 0]]",6,0.0
"[['X', 0, 0], [0, 0, 0], ['O', 'X', 0]]",4,0.0
"[['X', 0, 0], [0, 0, 0], ['O', 'X', 0]]",5,0.0
"[['X', 0, 0], [0, 0, 0], ['O', 'X', 0]]",9,0.0
"[['X', 0, 0], [0, 0, 'O'], ['O', 'X', 0]]",2,0.0
"[['X', 'X', 0], [0, 0, 'O'], ['O', 'X', 0]]",4,0.0
"[['X', 'X', 0], [0, 0, 'O'], ['O', 'X', 0]]",3,0.0
"[['X', 'X', 0], ['O', 0, 'O'], ['O', 'X', 0]]",5,0.19
"[['O', 0, 0], [0, 0, 'X'], [0, 'O', 'X']]",7,0.899999999999999
"[['O', 0, 0], [0, 0, 'X'], [0, 'O', 'X']]",3,0.7289338790513393
"[['O', 0, 0], [0, 0, 'X'], [0, 'O', 'X']]",5,0.7289999885867875
"[['O', 0, 0], [0, 0, 'X'], [0, 'O', 'X']]",2,0.7288316926659393
"[['O', 0, 0], [0, 0, 'X'], [0, 'O', 'X']]",4,0.8999999999999503
"[['O', 0, 0], [0, 0, 'X'], ['X', 'O', 'X']]",2,0.0
"[['O', 'O', 0], [0, 0, 'X'], ['X', 'O', 'X']]",5,0.0
"[['O', 'O', 0], [0, 0, 'X'], ['X', 'O', 'X']]",3,-0.1
"[['O', 'O', 0], [0, 0, 'X'], ['X', 'O', 'X']]",4,0.0
"[['O', 'O', 0], [0, 'X', 'X'], ['X', 'O', 'X']]",3,-0.1
"[['X', 0, 0], ['O', 0, 0], [0, 'O', 0]]",9,0.0
"[['X', 0, 0], ['O', 0, 0], [0, 'O', 0]]",5,0.0
"[['X', 0, 0], ['O', 0, 0], [0, 'O', 'X']]",6,0.8999835459560024
"[['X', 0, 0], ['O', 0, 0], [0, 'O', 'X']]",5,0.9572904522130511
"[['X', 0, 0], ['O', 0, 0], [0, 'O', 'X']]",2,0.7289706472723381
"[['X', 0, 0], ['O', 0, 0], [0, 'O', 'X']]",3,0.8999398924360411
"[['X', 0, 0], ['O', 0, 0], [0, 'O', 'X']]",7,0.729234428570766
"[['X', 0, 0], ['O', 0, 'O'], [0, 'O', 'X']]",5,0.9999999999999996
"[[0, 0, 0], [0, 0, 'O'], ['X', 'O', 0]]",9,0.0
"[[0, 0, 0], [0, 0, 'O'], ['X', 'O', 0]]",5,0.0
"[[0, 0, 0], [0, 0, 'O'], ['X', 'O', 'X']]",2,0.0
"[[0, 0, 0], [0, 0, 'O'], ['X', 'O', 'X']]",5,0.1080701589510765
"[[0, 0, 0], [0, 0, 'O'], ['X', 'O', 'X']]",3,0.0
"[[0, 0, 0], [0, 0, 'O'], ['X', 'O', 'X']]",1,0.0
"[[0, 'O', 0], [0, 0, 'O'], ['X', 'O', 'X']]",1,0.8100003814138481
"[['X', 'O', 0], [0, 0, 'O'], ['X', 'O', 'X']]",4,0.9000001244464458
"[['X', 'O', 0], [0, 0, 'O'], ['X', 'O', 'X']]",5,-0.9999999996250644
"[['X', 'O', 0], [0, 0, 'O'], ['X', 'O', 'X']]",3,0.8999999934551772
"[['X', 'O', 0], ['O', 0, 'O'], ['X', 'O', 'X']]",3,0.0
"[['X', 'O', 0], ['O', 0, 'O'], ['X', 'O', 'X']]",5,0.9999999999999996
"[['X', 'O', 'X'], ['O', 0, 'O'], ['X', 'O', 'X']]",5,0.034853410000000015
"[[0, 0, 'X'], ['X', 'O', 0], [0, 'O', 0]]",2,-0.1
"[[0, 0, 'X'], ['X', 'O', 0], [0, 'O', 0]]",1,0.0
"[[0, 0, 'X'], ['X', 'O', 0], [0, 'O', 0]]",6,0.0
"[[0, 0, 0], [0, 0, 'X'], ['O', 0, 'X']]",2,0.0
"[[0, 0, 0], [0, 0, 'X'], ['O', 0, 'X']]",4,0.0
"[[0, 0, 0], [0, 0, 'X'], ['O', 0, 'X']]",1,0.0
"[[0, 'O', 0], [0, 0, 'X'], ['O', 0, 'X']]",4,0.0
"[[0, 'O', 0], [0, 0, 'X'], ['O', 0, 'X']]",5,0.012838500000000003
"[[0, 'O', 0], ['X', 0, 'X'], ['O', 0, 'X']]",1,0.0171
"[['O', 'O', 0], ['X', 0, 'X'], ['O', 0, 'X']]",3,0.271
"[[0, 'X', 0], [0, 0, 0], ['O', 0, 'O']]",1,0.0
"[['X', 'X', 0], [0, 0, 0], ['O', 0, 'O']]",4,0.0
"[['X', 'X', 0], ['O', 0, 0], ['O', 0, 'O']]",5,0.0
"[['X', 'X', 0], ['O', 'X', 0], ['O', 0, 'O']]",8,-0.1
"[[0, 'O', 0], [0, 0, 'X'], [0, 'X', 0]]",4,0.0
"[[0, 'O', 0], [0, 0, 'X'], [0, 'X', 0]]",3,0.0
"[[0, 'O', 0], [0, 0, 'X'], [0, 'X', 0]]",1,0.0
"[[0, 'O', 0], [0, 0, 'X'], [0, 'X', 0]]",7,-0.00012465900000000003
